link,title,authors,journal,publication_year,id
10.1016/j.chb.2020.106313,The relationship between fitness app use and physical activity behavior is mediated by exercise identity,"Barkley, Jacob E.; Lepp, Andrew; Santo, Antonio; Glickman, Ellen; Dowdell, Bryan",COMPUTERS IN HUMAN BEHAVIOR,2020,500
10.1016/j.jaac.2020.08.171,USE OF PARENT RATING SCALES TO PREDICT HELP SEEKING FOR BEHAVIORAL OUTBURSTS AND THE NEED FOR PRN MEDICATIONS,"Niedt, Katherine Z.; Spring, Lauren; Carlson, Gabrielle A.",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,2020,501
10.1016/j.jaac.2020.07.610,HOW TELOMERE BIOLOGY INFORMS THE MENTAL HEALTH PROBLEMS OF CHILDREN,"Drury, Stacy S.; Stevens, Hanna E.",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,2020,502
10.1037/ocp0000161,"Beneficial, Adverse, and Spiraling Health-Promotion Effects: Evidence From a Longitudinal Randomized Controlled Trial of Working at Sit-Stand Desks","Konradt, Udo; Heblich, Frank; Krys, Sabrina; Garbers, Yvonne; Otte, Kai-Philip",JOURNAL OF OCCUPATIONAL HEALTH PSYCHOLOGY,2020,503
10.3758/s13428-020-01486-1,"Opening Pandora's Box: Peeking inside Psychology's data sharing practices, and seven recommendations for change","Towse, John N.; Ellis, David A.; Towse, Andrea S.",BEHAVIOR RESEARCH METHODS,2021,504
10.1037/pas0000953,Leveraging Item Accuracy and Reaction Time to Improve Measurement of Child Executive Function Ability,"Camerota, Marie; Willoughby, Michael T.; Magnus, Brooke E.; Blair, Clancy B.",PSYCHOLOGICAL ASSESSMENT,2020,505
10.1017/S1041610220001593,Living with dementia: increased level of caregiver stress in times of COVID-19,"Cohen, Gabriela; Russo, Maria Julieta; Campos, Jorge A.; Allegri, Ricardo F.",INTERNATIONAL PSYCHOGERIATRICS,2020,506
10.1016/j.jaac.2020.07.802,ENGAGING IMMIGRANT LATINA MOTHERS IN MENTAL HEALTH PROMOTION IN PEDIATRIC PRIMARY CARE AND EARLY CHILDHOOD EDUCATION SETTINGS,"Platt, Rheanna; Polk, Sarah",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,2020,507
10.1037/emo0000562,A Mind Full of Happiness: How Mindfulness Shapes Affect Dynamics in Daily Life,"Rowland, Zarah; Wenzel, Mario; Kubiak, Thomas",EMOTION,2020,508
10.1002/da.23089,A randomized controlled trial of gaze-contingent music reward therapy for major depressive disorder,"Shamai-Leshem, Dana; Lazarov, Amit; Pine, Daniel S.; Bar-Haim, Yair",DEPRESSION AND ANXIETY,2021,509
10.1037/pspp0000225,"Meaning Is About Mattering: Evaluating Coherence, Purpose, and Existential Mattering as Precursors of Meaning in Life Judgments","Costin, Vlad; Vignoles, Vivian L.",JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,2020,510
10.1111/apps.12247,Attention-Deficit Hyperactivity Disorder Symptoms and Entrepreneurial Orientation: A Replication Note,"Wismans, Annelot; Thurik, Roy; Verheul, Ingrid; Torres, Olivier; Kamei, Katsuyuki",APPLIED PSYCHOLOGY-AN INTERNATIONAL REVIEW-PSYCHOLOGIE APPLIQUEE-REVUE INTERNATIONALE,2020,511
10.1037/pas0000799,Optimal Assessment of Protective Behavioral Strategies Among College Drinkers: An Item Response Theory Analysis,"Martin, Jessica L.; Colvin, Kimberly F.; Madson, Michael B.; Zamboanga, Byron L.; Pazienza, Rena",PSYCHOLOGICAL ASSESSMENT,2020,512
10.1016/j.jaac.2020.07.168,"TREATING INFANTS, TODDLERS, AND PRESCHOOLERS: CHALLENGES/INNOVATIVE STRATEGIES/CREATIVE SOLUTIONS","Njoroge, Wanjiku",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,2020,513
10.1111/apps.12177,Contextualising Risk and Building Resilience: Returnees Versus Local Entrepreneurs in China,"Liu, Yipeng",APPLIED PSYCHOLOGY-AN INTERNATIONAL REVIEW-PSYCHOLOGIE APPLIQUEE-REVUE INTERNATIONALE,2020,514
10.1016/j.copsyc.2020.06.010,Relative deprivation and revolt: current and future directions,"Power, Seamus A.; Madsen, Thomas; Morton, Thomas A.",CURRENT OPINION IN PSYCHOLOGY,2020,515
10.3758/s13428-020-01484-3,Looking with the (computer) mouse: How to unveil problem-solving strategies in matrix reasoning without eye-tracking,"Rivollier, Guillaume; Quinton, Jean-Charles; Gonthier, Corentin; Smeding, Annique",BEHAVIOR RESEARCH METHODS,2021,516
10.1080/20008198.2020.1833657,Working towards inclusive and equitable trauma treatment guidelines: a child-centered reflection,"Alisic, Eva; Roth, Jessica; Cobham, Vanessa; Conroy, Rowena; De Young, Alexandra; Hafstad, Gertrud; Hecker, Tobias; Hiller, Rachel; Kassam-Adams, Nancy; Lai, Betty; Landolt, Markus; Marsac, Meghan; Seedat, Soraya; Trickey, David",EUROPEAN JOURNAL OF PSYCHOTRAUMATOLOGY,2020,517
10.1037/amp0000612,The Positive Plasticity of Adult Development: Potential for the 21st Century,"Staudinger, Ursula M.",AMERICAN PSYCHOLOGIST,2020,518
10.1016/j.dcn.2020.100768,Social anxiety and age are associated with neural response to social evaluation during adolescence,"Smith, A. R.; Nelson, E. E.; Kircanski, K.; Rappaport, B., I; Do, Q. B.; Leibenluft, E.; Pine, D. S.; Jarcho, J. M.",DEVELOPMENTAL COGNITIVE NEUROSCIENCE,2020,519
10.1037/tra0000511,Association Between Posttraumatic Stress Disorder and Nonfatal Drug Overdose,"Lee, William K.; Hayashi, Kanna; DeBeck, Kora; Milloy, M. J. S.; Grant, Cameron; Wood, Evan; Kerr, Thomas",PSYCHOLOGICAL TRAUMA-THEORY RESEARCH PRACTICE AND POLICY,2020,520
10.1037/ccp0000549,The Effect of Feedback-Informed Cognitive Behavioral Therapy on Treatment Outcome: A Randomized Controlled Trial,"Janse, Pauline D.; de Jong, Kim; Veerkamp, Carola; van Dijk, Maarten K.; Hutschemaekers, Giel J. M.; Verbraak, Marc J. P. M.",JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,2020,521
10.1017/S1041610220001556,The challenge of bridging the gap between assessment and intervention in people with dementia care,"Mateos, Raimundo; Garcia-Casal, Jesus Antonio",INTERNATIONAL PSYCHOGERIATRICS,2020,522
10.1007/s10964-020-01246-6,Adolescents' Well-Being with Respect to the Patterns of Disclosure to and Secrecy from Parents and the Best Friend: A Person-Centered Examination,"Elsharnouby, Ebra; Dost-Gozkan, Ayfer",JOURNAL OF YOUTH AND ADOLESCENCE,2020,523
10.1038/s41562-020-0911-0,Pandemic publishing poses a new COVID-19 challenge,"Palayew, Adam; Norgaard, Ole; Safreed-Harmon, Kelly; Andersen, Tue Helms; Rasmussen, Lauge Neimann; Lazarus, Jeffrey V.",NATURE HUMAN BEHAVIOUR,2020,524
10.1111/bjso.12370,"'When the walls come tumbling down': The role of intergroup proximity, threat, and contact in shaping attitudes towards the removal of Northern Ireland's peace walls","Dixon, John; Tredoux, Colin; Sturgeon, Brendan; Hocking, Bree; Davies, Gemma; Huck, Jonny; Whyatt, Duncan; Jarman, Neil; Bryan, Dominic",BRITISH JOURNAL OF SOCIAL PSYCHOLOGY,2020,525
NA,I NEEDED SOMEWHERE TO TURN TO: UNDERSTANDING AND ADDRESSING THE NEEDS OF AFRICAN AMERICAN YOUTH AFFECTED BY PARENTAL DRUG USE,"Offiong, Asari; Powell, Terrinieka; Lewis, Quiana; Smith, Bianca; Prioleau, Morgan",JOURNAL OF ADOLESCENT HEALTH,2020,526
10.1037/bul0000232,Assessing Heterogeneity and Power in Replications of Psychological Experiments,"Schauer, Jacob M.; Hedges, Larry, V",PSYCHOLOGICAL BULLETIN,2020,527
10.1007/s00787-020-01587-4,ESCAP practice guidance for autism: a summary of evidence-based recommendations for diagnosis and treatment,"Fuentes, Joaquin; Hervas, Amaia; Howlin, Patricia",EUROPEAN CHILD & ADOLESCENT PSYCHIATRY,2021,528
10.1080/10888691.2018.1440233,"Interactants and activities on Facebook, Instagram, and Twitter: Associations between social media use and social adjustment to college","Yang, Chia-chen; Lee, Yen",APPLIED DEVELOPMENTAL SCIENCE,2020,529
10.1007/s11469-019-00174-2,A Qualitative Analysis of the Perceived Advantages and Disadvantages of Continuing or Discontinuing Substance Use Among Mexicans Seeking Treatment,"Noyola, Nestor; Tiburcio, Marcela; Martinez-Velez, Nora Angelica; Fernandez-Torres, Morise; Lara, Maria Asuncion",INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION,2020,530
10.1016/j.leaqua.2019.101352,Economic assumptions and economic context: Implications for the study of leadership,"Hiller, Nathan J.; Piccolo, Ronald F.; Zaccaro, Stephen J.",LEADERSHIP QUARTERLY,2020,531
10.1177/0959353520935707,"Understanding trans health: Discourse, power and possibility","Gibson, Alexandra Farren",FEMINISM & PSYCHOLOGY,2020,532
10.1016/j.jaac.2020.07.152,SEXTING IN LGBT YOUTH,"Englander, Elizabeth K.",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,2020,533
10.1177/0149206320910867,"To Divestiture and Firm Performance: A Meta-Analysis (vol 36, pg 1345, 2010)","Lee, D. D.; Madhavan, R.",JOURNAL OF MANAGEMENT,2020,534
10.1037/amp0000585,Cognitive Dysfunction Is a Risk Factor for Overeating and Obesity,"Gunstad, John; Sanborn, Victoria; Hawkins, Misty",AMERICAN PSYCHOLOGIST,2020,535
10.1016/j.jaac.2020.08.248,CHILDHOOD MASTURBATION: WHAT WE KNOW AND FUTURE DIRECTIONS,"Saade, Yasmina; Wadhwa, Abhishek; Torbey, Souraya",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,2020,536
10.1037/amp0000677,Bonnie Burstow (1945-2020) IN MEMORIAM,"Adam, Simon",AMERICAN PSYCHOLOGIST,2020,537
10.1037/hea0000789,Working Memory and Visual Discrimination Distraction Tasks Improve Cold Pressor Pain Tolerance in Children,"Dahlquist, Lynnda M.; Gaultney, Wendy M.; Bento, Samantha P.; Steiner, Emily M.; Zeroth, Julia A.; Parr, Naomi J.; Quiton, Raimi L.",HEALTH PSYCHOLOGY,2020,538
10.1111/jopy.12549,A longitudinal model of rejection sensitivity and internalizing symptoms: Testing emotion regulation deficits as a mechanism and outcome of symptoms,"Gardner, Alex A.; Zimmer-Gembeck, Melanie J.; Modecki, Kathryn L.",JOURNAL OF PERSONALITY,2020,539
10.1002/per.2291,Do Sojourn Effects on Personality Trait Changes Last? A Five-Year Longitudinal Study,"Richter, Julia; Zimmermann, Julia; Neyer, Franz J.; Kandler, Christian",EUROPEAN JOURNAL OF PERSONALITY,2021,540
10.1177/2041386620912833,Into the fray: Adaptive approaches to studying novel teamwork forms,"Kerrissey, Michaela J.; Satterstrom, Patricia; Edmondson, Amy C.",ORGANIZATIONAL PSYCHOLOGY REVIEW,2020,541
10.1016/j.copsyc.2019.06.016,"Toward a social ecology of prosociality: why, when, and where nature enhances social connection","Goldy, Sean P.; Piff, Paul K.",CURRENT OPINION IN PSYCHOLOGY,2020,542
10.1037/ocp0000260,How Does Daily Performance Affect Next-Day Emotional Labor? The Mediating Roles of Evening Relaxation and Next-Morning Positive Affect,"Hur, Won-Moo; Shin, Yuhyung; Moon, Tae Won",JOURNAL OF OCCUPATIONAL HEALTH PSYCHOLOGY,2020,543
10.1016/j.jaac.2020.08.023,A DOUBLE-BLIND RANDOMIZED PLACEBO-CONTROLLED TRIAL OF CITALOPRAM ADJUNCTIVE TO STIMULANT MEDICATION IN YOUTH WITH CHRONIC SEVERE IRRITABILITY,"Towbin, Kenneth",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,2020,544
10.1002/job.2435,New perspectives on time perspective and temporal focus,"Levasseur, Ludvig; Shipp, Abbie J.; Fried, Yitzhak; Rousseau, Denise M.; Zimbardo, Philip G.",JOURNAL OF ORGANIZATIONAL BEHAVIOR,2020,545
10.1111/jcpp.13224,A polygenic score for age-at-first-birth predicts disinhibition,"Richmond-Rakerd, Leah S.; Moffitt, Terrie E.; Arseneault, Louise; Belsky, Daniel W.; Connor, Jennie; Corcoran, David L.; Harrington, HonaLee; Houts, Renate M.; Poulton, Richie; Prinz, Joey A.; Ramrakha, Sandhya; Sugden, Karen; Wertz, Jasmin; Williams, Benjamin S.; Caspi, Avshalom",JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,2020,546
10.1037/hea0001017,Impact of Maternal Prenatal Psychological Stress on Birth Weight,"Melancon, Joanie; Bernard, Nathalie; Forest, Jean-Claude; Tessier, Rejean; Tarabulsy, George M.; Bouvier, Damien; Giguere, Yves",HEALTH PSYCHOLOGY,2020,547
10.1016/j.jenvp.2019.101383,The bright and dark sides of length of residence in the neighbourhood: Consequences for local participation and openness to newcomers,"Torunczyk-Ruiz, Sabina; Martinovic, Borja",JOURNAL OF ENVIRONMENTAL PSYCHOLOGY,2020,548
10.1037/apl0000430,To Be or Not to Be Sorry? How CEO Gender Impacts the Effectiveness of Organizational Apologies,"Cowen, Amanda P.; Montgomery, Nicole Votolato",JOURNAL OF APPLIED PSYCHOLOGY,2020,549
10.1007/s11469-019-00211-0,The Psychology of Mukbang Watching: A Scoping Review of the Academic and Non-academic Literature,"Kircaburun, Kagan; Harris, Andrew; Calado, Filipa; Griffiths, Mark D.",INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION,2021,550
10.1017/S0033291719000163,Integrating mental health and disaster preparedness in intervention: a randomized controlled trial with earthquake and flood-affected communities in Haiti,"James, Leah Emily; Welton-Mitchell, Courtney; Noel, John Roger; James, Alexander Scott",PSYCHOLOGICAL MEDICINE,2020,551
NA,YOUTH USE OF DIFFERENT BRANDS OF POD-TYPE E-CIGARETTES POPULARIZED BY JUUL: HOW AND WHY THEY ARE USING,"McKelvey, Karma; Halpern-Felsher, Bonnie",JOURNAL OF ADOLESCENT HEALTH,2020,552
10.1016/j.jadohealth.2020.01.020,"Social Support, Exposure to Parental Intimate Partner Violence, and Relationship Abuse Among Marginalized Youth","Ragavan, Maya, I; Culyba, Alison J.; Shaw, Daniel; Miller, Elizabeth",JOURNAL OF ADOLESCENT HEALTH,2020,553
10.1080/14780887.2018.1442688,"The Strawman: fiction representing the psychology of self and other, and the emotional connection of readers to symbolic imagery","Caradoc, Candy Elizabeth",QUALITATIVE RESEARCH IN PSYCHOLOGY,2020,554
10.1017/S003329172000433X,Rejoinder to rejoinder to commentary,"Tiihonen, Jari; Taipale, Heidi; Correll, Christoph U.",PSYCHOLOGICAL MEDICINE,2020,555
10.1002/per.2234,The Effect of Self-awareness on the Identification of Goal-related Obstacles,"Kreibich, Antonia; Hennecke, Marie; Brandstaetter, Veronika",EUROPEAN JOURNAL OF PERSONALITY,2020,556
10.1016/j.bodyim.2019.11.006,Sexual orientation correlates with baseline characteristics but shows no moderating effects of dissonance-based eating disorder prevention programs for women,"Shaw, Heather; Rohde, Paul; Desjardins, Christopher David; Stice, Eric",BODY IMAGE,2020,557
10.1159/000509000,A Call for Addressing Barriers to Telemedicine: Health Disparities during the COVID-19 Pandemic,"Zhai, Yusen",PSYCHOTHERAPY AND PSYCHOSOMATICS,2020,558
10.1037/pspa0000182,Getting to Know Me Better: An fMRI Study of Intimate and Superficial Self-Disclosure to Friends During Adolescence,"Vijayakumar, Nandita; Flournoy, John C.; Mills, Kathryn L.; Cheng, Theresa W.; Mobasser, Arian; Flannery, Jessica E.; Allen, Nicholas B.; Pfeifer, Jennifer H.",JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY,2020,559
10.1111/jcpp.13210,Volitional eye movement control and ADHD traits: a twin study,"Siqueiros Sanchez, Monica; Falck-Ytter, Terje; Kennedy, Daniel P.; Bolte, Sven; Lichtenstein, Paul; D'Onofrio, Brian M.; Pettersson, Erik",JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,2020,560
10.1016/j.invent.2020.100311,Mixed-method evaluation of an online motivational intervention as a pre- treatment to internet-delivered cognitive behaviour therapy: Immediate benefits and user feedback,"Beck, Cynthia D.; Soucy, Joelle N.; Hadjistavropoulos, Heather D.",INTERNET INTERVENTIONS-THE APPLICATION OF INFORMATION TECHNOLOGY IN MENTAL AND BEHAVIOURAL HEALTH,2020,561
10.1016/j.psychsport.2020.101734,Best practices and future research directions: Consensus from the 2nd International Workshop of the Center for the Assessment of Physical Activity (CAPA),"Nigg, Claudio R.; Woll, Alexander",PSYCHOLOGY OF SPORT AND EXERCISE,2020,562
10.1080/26895269.2020.1774030,Initial clinical experience with simple orchiectomy procedures in the context of transition-related surgeries,"Hana, Tommy; Raveendran, Lucshman; Grober, Ethan; Potter, Emery; Blodgett, Nolan; Krakowsky, Yonah",INTERNATIONAL JOURNAL OF TRANSGENDER HEALTH,2020,563
10.1016/j.jaac.2020.07.355,SYSTEMATICALLY SCREENING AND RESPONDING TO TRAUMATIC STRESS IN PRIMARY CARE,"Keeshin, Brooks",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,2020,564
10.1017/S0033291719000527,"Prospective study of polygenic risk, protective factors, and incident depression following combat deployment in US Army soldiers","Choi, Karmel W.; Chen, Chia-Yen; Ursano, Robert J.; Sun, Xiaoying; Jain, Sonia; Kessler, Ronald C.; Koenen, Karestan C.; Wang, Min-Jung; Wynn, Gary H.; Campbell-Sills, Laura; Stein, Murray B.; Smoller, Jordan W.",PSYCHOLOGICAL MEDICINE,2020,565
10.1037/xge0000621,Value Computations Underlying Human Proposer Behavior in the Ultimatum Game; Value Computations Underlying Human Proposer Behavior in the Ultimatum Game,"Pulcu, Erdem; Haruno, Masahiko",JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL; JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,2020,566
10.1002/mar.21402,Brand Hate: Navigating consumer negativity in the digital world,"Zarantonello, Lia",PSYCHOLOGY & MARKETING,2020,567
10.1111/joop.12315,Social bonding or depleting? A team-level investigation of leader self-sacrifice on team and leader work engagement,"Chen, Xingwen; Yuan, Yiwei; Liu, Jun; Zhu, Li; Zhu, Zheng",JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY,2020,568
10.1017/S0033291719000825,School success in childhood and subsequent prodromal symptoms and psychoses in the Northern Finland Birth Cohort 1986,"Lassila, M.; Nordstrom, T.; Hurtig, T.; Maki, P.; Jaaskelainen, E.; Oinas, E.; Miettunen, J.",PSYCHOLOGICAL MEDICINE,2020,569
10.1111/jcpp.13190,"Annual Research Review: Adolescent mental health in the digital age: facts, fears, and future directions","Odgers, Candice L.; Jensen, Michaeline R.",JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,2020,570
10.1016/j.jadohealth.2020.03.040,"Sexual Assault and Co-Occurrence of Mental Health Outcomes Among Cisgender Female, Cisgender Male, and Gender Minority US College Students","Parr, Nicholas J.",JOURNAL OF ADOLESCENT HEALTH,2020,571
10.1017/S0033291719001673,"The dynamic relationship between pain, depression and cognitive function in a sample of newly diagnosed arthritic adults: a cross-lagged panel model","James, Richard J. E.; Ferguson, Eamonn",PSYCHOLOGICAL MEDICINE,2020,572
10.1038/s41562-020-00950-4,An evolutionary explanation for ineffective altruism,"Burum, Bethany; Nowak, Martin A.; Hoffman, Moshe",NATURE HUMAN BEHAVIOUR,2020,573
10.1038/s41562-019-0782-4,Economic status cues from clothes affect perceived competence from faces,"Oh, DongWon; Shafir, Eldar; Todorov, Alexander",NATURE HUMAN BEHAVIOUR,2020,574
10.1002/mar.21343,Consumer relationship fading,"Evanschitzky, Heiner; Ramaseshan, B.; Brady, Michael K.; Rabbanee, Fazlul K.; Brock, Christian; Pokorska-Zare, Joanna",PSYCHOLOGY & MARKETING,2020,575
10.1016/j.jcbs.2019.12.005,"Acceptability and preliminary test of efficacy of the Mind programme in women with breast cancer: An acceptance, mindfulness, and compassion-based intervention","Trindade, Ines A.; Ferreira, Claudia; Pinto-Gouveia, Jose",JOURNAL OF CONTEXTUAL BEHAVIORAL SCIENCE,2020,576
10.1038/s41562-020-0849-2,Higher economic inequality intensifies the financial hardship of people living in poverty by fraying the community buffer,"Jachimowicz, Jon M.; Szaszi, Barnabas; Lukas, Marcel; Smerdon, David; Prabhu, Jaideep; Weber, Elke U.",NATURE HUMAN BEHAVIOUR,2020,577
10.1038/s41562-019-0777-1,Questioning white losses and anti-white discrimination in the United States,"Earle, Megan; Hodson, Gordon",NATURE HUMAN BEHAVIOUR,2020,578
10.1017/S0033291719000412,Do young adolescents with first-episode psychosis or ADHD show sensorimotor gating deficits?,"Rydkjaer, Jacob; Jepsen, Jens Richardt Moellegaard; Pagsberg, Anne Katrine; Fagerlund, Birgitte; Glenthoej, Birte Yding; Oranje, Bob",PSYCHOLOGICAL MEDICINE,2020,579
10.1016/j.jaac.2020.07.851,"CPT CODE ALERT: EFFECTIVE JANUARY 1, 2021, NEW CRITERIA FOR EVALUATION AND MANAGEMENT OFFICE VISIT CODES! BREAKOUT GROUPS TO INDIVIDUALIZE LEARNING","Chang, Jason; O'Keefe, Dorothy; Shain, Benjamin; Berland, David; Gilbert, Yolanda; Wang, Kai-Ping; Nirmalani-Gandhyi, Anjali; Schumann, Jennifer",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,2020,580
10.4088/JCP.20m13233,Randomized Controlled Trial of Riluzole Augmentation for Posttraumatic Stress Disorder: Efficacy of a Glutamatergic Modulator for Antidepressant-Resistant Symptoms,"Spangler, Patricia T.; West, James C.; Dempsey, Catherine L.; Possemato, Kyle; Bartolanzo, Danielle; Aliaga, Pablo; Zarate, Carlos; Vythilingam, Meena; Benedek, David M.",JOURNAL OF CLINICAL PSYCHIATRY,2020,581
NA,HIV KNOWLEDGE AND ACCEPTABILITY OF RAPID HIV TESTING AMONG TRANSGENDER ADOLESCENTS IN A MULTI-DISCIPLINARY GENDER CLINIC,"Guss, Carly E.; Assefa, Ida; Stamoulis, Catherine; Pilcher, Sarah",JOURNAL OF ADOLESCENT HEALTH,2020,582
10.1037/xge0000766,Cross-Category Adaptation of Reflexive Social Attention,"Ji, Haoyue; Wang, Li; Jiang, Yi",JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,2020,583
10.1017/S1041610220000757,COVID-19 and mental health of older adults in the Philippines: a perspective from a developing country,"Buenaventura, Robert D.; Ho, Jacqueline B.; Lapid, Maria I.",INTERNATIONAL PSYCHOGERIATRICS,2020,584
10.1111/jcpp.13344,Commentary: 'Camouflaging' in autistic people - reflection on Fombonne (2020),"Lai, Meng-Chuan; Hull, Laura; Mandy, William; Chakrabarti, Bhismadev; Nordahl, Christine Wu; Lombardo, Michael V.; Ameis, Stephanie H.; Szatmari, Peter; Baron-Cohen, Simon; Happe, Francesca; Livingston, Lucy Anne",JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,2021,585
10.1016/j.jaac.2019.02.022,Time-Dependent Effects of Exposure to Physical and Sexual Violence on Psychopathology Symptoms in Late Childhood: In Search of Sensitive Periods in Development,"Dunn, Erin C.; Nishimi, Kristen; Neumann, Alexander; Renaud, Alice; Cecil, Charlotte A. M.; Susser, Ezra S.; Tiemeier, Henning",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,2020,586
10.1111/jcpp.13180,The adult outcome of children referred for autism: typology and prediction from childhood,"Pickles, Andrew; McCauley, James B.; Pepa, Lauren A.; Huerta, Marisela; Lord, Catherine",JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,2020,587
10.1080/10888691.2020.1768095,Developing natural mentoring relationships among latinx youth: the roles of trust in adults and stressors,"Monjaras-Gaytan, Lidia Y.; Sanchez, Bernadette; Smith Carter, Jocelyn",APPLIED DEVELOPMENTAL SCIENCE,2022,588
10.1007/s11469-020-00305-0,Intolerance of Uncertainty and Mental Wellbeing: Serial Mediation by Rumination and Fear of COVID-19,"Satici, Begum; Saricali, Mehmet; Satici, Seydi Ahmet; Griffiths, Mark D.",INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION,2022,589
10.1037/pas0000864,Parental Bonding: Psychometric Properties and Association With Lifetime Depression and Anxiety Disorders,"Kullberg, Marie-Louise; Maciejewski, Dominique; van Schie, Charlotte C.; Penninx, Brenda W. J. H.; Elzinga, Bernet M.",PSYCHOLOGICAL ASSESSMENT,2020,590
10.1159/000508574,IFP News,"Cosci, Fiammetta",PSYCHOTHERAPY AND PSYCHOSOMATICS,2020,591
10.1016/j.jaac.2020.08.103,DEVELOPMENT AND VALIDATION OF THE PREDICTION MODEL FOR THE DIAGNOSIS OF AUTISM SPECTRUM DISORDER IN A KOREAN GENERAL POPULATION,"Kim, Hyelee; Kim, Hyojin Hosanna; Koh, Yun-Joo; Leventhal, Bennett L.; Kim, Young Shin",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,2020,592
10.1016/j.janxdis.2020.102191,Cost-effectiveness of preventing child internalising problems: Results from the translational trial of Cool Little Kids at school entry,"Chatterton, Mary Lou; Bayer, Jordana K.; Engel, Lidia; Rapee, Ronald M.; Beatson, Ruth; Hiscock, Harriet; Bretherton, Lesley; Wake, Melissa; Mihalopoulos, Cathrine",JOURNAL OF ANXIETY DISORDERS,2020,593
10.1177/1745691619898848,"Common Academic Experiences No One Talks About: Repeated Rejection, Impostor Syndrome, and Burnout","Jaremka, Lisa M.; Ackerman, Joshua M.; Gawronski, Bertram; Rule, Nicholas O.; Sweeny, Kate; Tropp, Linda R.; Metz, Molly A.; Molina, Ludwin; Ryan, William S.; Vick, S. Brooke",PERSPECTIVES ON PSYCHOLOGICAL SCIENCE,2020,594
10.1111/bjso.12336,Inclusivity of past collective trauma and its implications for current intractable conflict: The mediating role of moral lessons,"Rosler, Nimrod; Branscombe, Nyla R.",BRITISH JOURNAL OF SOCIAL PSYCHOLOGY,2020,595
10.1016/j.jaac.2020.07.381,THE TRAINEE'S EXPERIENCE IN AN INFANT MENTAL HEALTH CLINIC,"Powe, Paula Marie",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,2020,596
10.1037/apl0000831,Socioeconomic Status and Well-Being During COVID-19: A Resource-Based Examination,"Wanberg, Connie R.; Csillag, Borbala; Douglass, Richard P.; Zhou, Le; Pollard, Michael S.",JOURNAL OF APPLIED PSYCHOLOGY,2020,597
10.1016/j.jaac.2020.07.164,FIGHTING AN INFERNO WITH VOLUNTEER FIREFIGHTERS: THE IMPACT OF BUSHFIRES ON FAMILIES IN AUSTRALIA,"Zaman, Afraz U.",JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,2020,598
10.1177/0963721420901574,Collective Emotions,"Goldenberg, Amit; Garcia, David; Halperin, Eran; Gross, James J.",CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE,2020,599
10.1007/s10964-020-01354-3,"Sexual Minority Stress, Mental Health Symptoms, and Suicidality among LGBTQ Youth Accessing Crisis Services","Fulginiti, Anthony; Rhoades, Harmony; Mamey, Mary Rose; Klemmer, Cary; Srivastava, Ankur; Weskamp, Garrett; Goldbach, Jeremy T.",JOURNAL OF YOUTH AND ADOLESCENCE,2021,600
